date,ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_GLD
2021-10-26,102.18613548387096,0.06,9.79000,4.177419354838709,69.58,99.45,167.67999267578125
2021-10-27,102.2267129032258,0.06,8.57000,4.164516129032258,101.17,63.73,168.1199951171875
2021-10-28,102.26729032258064,0.06,8.70000,4.151612903225806,57.06,90.49,168.0800018310547
2021-10-29,102.30786774193548,0.05,6.36000,4.138709677419355,24.12,77.35,166.64999389648438
2021-11-01,102.4296,0.05,7.45000,4.1,127.18,136.17,167.52000427246094
2021-11-02,102.39912666666666,0.05,4.70000,4.093333333333333,26.74,110.75,167.16000366210938
2021-11-03,102.36865333333331,0.05,16.71000,4.086666666666666,216.7,188.57,165.77000427246094
2021-11-04,102.33818,0.04,12.35000,4.08,187.34,156.8,167.64999389648438
2021-11-05,102.30770666666666,0.05,16.87000,4.073333333333333,215.79,211.53,169.83999633789062
2021-11-08,102.21628666666666,0.06,39.98000,4.053333333333333,358.99,363.38,170.4499969482422
2021-11-09,102.18581333333331,0.04,21.42000,4.046666666666666,257.17,149.84,171.2899932861328
2021-11-10,102.15534,0.05,3.31000,4.04,22.6,39.0,173.14999389648438
2021-11-12,102.09439333333331,0.05,3.70000,4.026666666666666,12.64,202.74,174.4499969482422
2021-11-15,102.00297333333332,0.05,1.95000,4.006666666666667,99.72,107.9,174.17999267578125
2021-11-16,101.9725,0.05,2.47000,4.0,42.1,112.32,172.9199981689453
2021-11-17,101.94202666666666,0.05,3.39000,3.993333333333333,57.79,114.88,174.5
2021-11-18,101.91155333333332,0.05,4.19000,3.9866666666666655,35.75,141.8,173.94000244140625
2021-11-19,101.88108,0.05,3.69000,3.98,25.16,120.37,172.61000061035156
2021-11-22,101.78966,0.05,5.44000,3.96,18.56,92.12,168.74000549316406
2021-11-23,101.75918666666666,0.06,7.60000,3.953333333333333,28.81,98.64,167.27999877929688
2021-11-24,101.72871333333332,0.06,2.24000,3.9466666666666654,12.72,131.12,167.1199951171875
2021-11-26,101.66776666666668,0.06,5.33000,3.933333333333333,45.48,57.97,166.85000610351562
2021-11-29,101.57634666666668,0.06,5.31000,3.913333333333333,54.3,103.8,166.6199951171875
2021-11-30,101.54587333333332,0.05,9.01000,3.9066666666666663,111.66,117.24,165.5
2021-12-01,101.5154,0.06,13.96000,3.9,113.42,108.42,166.16000366210938
2021-12-02,101.54875483870968,0.05,8.36000,3.903225806451613,106.94,90.4,165.24000549316406
2021-12-03,101.58210967741935,0.06,9.09000,3.9064516129032256,180.95,219.57,166.6300048828125
2021-12-06,101.6821741935484,0.06,4.31000,3.916129032258064,18.39,90.05,166.22000122070312
2021-12-07,101.71552903225806,0.06,9.05000,3.9193548387096775,70.19,121.78,166.80999755859375
2021-12-08,101.74888387096776,0.07,4.17000,3.92258064516129,23.7,94.23,166.89999389648438
2021-12-09,101.78223870967742,0.06,6.39000,3.925806451612903,24.22,59.47,165.8800048828125
2021-12-10,101.8155935483871,0.06,6.88000,3.929032258064516,52.19,78.93,166.5800018310547
2021-12-13,101.91565806451614,0.05,1.11000,3.938709677419354,18.87,214.47,167.0
2021-12-14,101.9490129032258,0.05,5.06000,3.941935483870968,43.16,76.16,165.44000244140625
2021-12-15,101.98236774193548,0.06,6.28000,3.945161290322581,35.71,103.8,166.14999389648438
2021-12-16,102.01572258064516,0.05,2.21000,3.9483870967741934,62.91,152.15,168.16000366210938
2021-12-17,102.04907741935484,0.05,14.81000,3.9516129032258074,159.57,130.93,167.8000030517578
2021-12-20,102.14914193548388,0.07,2.30000,3.961290322580645,58.79,118.72,167.08999633789062
2021-12-21,102.18249677419357,0.07,3.51000,3.964516129032258,134.62,164.17,167.02000427246094
2021-12-22,102.21585161290324,0.08,7.95000,3.967741935483871,135.63,130.79,168.58999633789062
2021-12-23,102.2492064516129,0.08,8.60000,3.970967741935484,66.7,171.54,168.97000122070312
2021-12-27,102.3826258064516,0.06,20.71000,3.983870967741936,218.69,179.41,169.3699951171875
2021-12-28,102.4159806451613,0.06,8.03000,3.987096774193549,49.81,113.84,168.63999938964844
2021-12-29,102.44933548387095,0.05,9.01000,3.990322580645161,57.65,84.18,168.58999633789062
2021-12-30,102.48269032258064,0.05,9.00000,3.9935483870967743,86.41,131.66,169.8000030517578
2021-12-31,102.51604516129032,0.06,24.75000,3.996774193548387,120.62,132.09,170.9600067138672
2022-01-03,102.57229677419356,0.09,18.80000,3.987096774193549,112.25,146.6,168.3300018310547
2022-01-04,102.58374516129032,0.08,9.85000,3.9806451612903215,33.62,192.08,169.57000732421875
2022-01-05,102.5951935483871,0.09,12.07000,3.9741935483870967,42.88,111.08,169.05999755859375
2022-01-06,102.60664193548388,0.1,14.78000,3.967741935483871,86.93,235.1,166.99000549316406
2022-01-07,102.61809032258066,0.1,29.45000,3.961290322580645,20.1,57.41,167.75
2022-01-10,102.65243548387096,0.13,15.98000,3.941935483870968,100.45,120.25,168.25999450683594
2022-01-11,102.66388387096777,0.12,8.17000,3.935483870967742,21.43,77.55,170.2899932861328
2022-01-12,102.67533225806451,0.12,7.55000,3.929032258064516,225.35,91.97,170.74000549316406
2022-01-13,102.68678064516128,0.12,21.55000,3.92258064516129,83.55,57.28,170.16000366210938
2022-01-14,102.69822903225808,0.13,9.63000,3.916129032258064,115.98,73.63,169.6699981689453
2022-01-18,102.74402258064517,0.17,21.72000,3.890322580645161,33.69,77.0,169.38999938964844
2022-01-19,102.75547096774194,0.17,10.49000,3.883870967741936,8.13,71.25,172.0800018310547
2022-01-20,102.76691935483872,0.18,14.64000,3.8774193548387097,49.95,72.93,171.64999389648438
2022-01-21,102.77836774193548,0.17,15.97000,3.870967741935484,87.59,126.04,171.08999633789062
2022-01-24,102.81271290322582,0.2,16.32000,3.8516129032258064,73.26,273.48,172.02999877929688
2022-01-25,102.8241612903226,0.2,18.12000,3.8451612903225807,234.53,190.88,172.5800018310547
2022-01-26,102.83560967741936,0.19,19.30000,3.8387096774193545,144.59,146.78,169.7899932861328
2022-01-27,102.84705806451612,0.2,19.92000,3.832258064516129,169.89,164.89,167.60000610351562
2022-01-28,102.85850645161293,0.19,13.08000,3.825806451612903,48.52,129.34,167.10000610351562
2022-01-31,102.89285161290324,0.24,32.64000,3.8064516129032255,157.03,184.81,168.08999633789062
2022-02-01,102.9043,0.2,13.54000,3.8,136.45,143.53,168.22999572753906
2022-02-02,102.92412857142858,0.2,9.16000,3.792857142857143,171.84,101.01,168.83999633789062
2022-02-03,102.94395714285714,0.21,14.46000,3.7857142857142856,115.14,93.56,168.60000610351562
2022-02-04,102.96378571428572,0.23,12.67000,3.778571428571429,39.3,171.57,168.86000061035156
2022-02-07,103.02327142857143,0.28,13.33000,3.757142857142857,28.42,97.27,170.11000061035156
2022-02-08,103.0431,0.27,8.01000,3.75,10.51,115.82,170.6300048828125
2022-02-09,103.06292857142856,0.27,18.85000,3.742857142857143,31.37,83.48,171.2100067138672
2022-02-10,103.08275714285716,0.41,9.22000,3.7357142857142858,49.65,84.38,170.55999755859375
2022-02-11,103.10258571428572,0.37,7.53000,3.7285714285714286,59.3,67.68,173.80999755859375
2022-02-14,103.16207142857144,0.45,10.10000,3.707142857142857,114.88,201.81,174.74000549316406
2022-02-15,103.1819,0.41,6.26000,3.7,42.75,109.46,173.0800018310547
2022-02-16,103.20172857142856,0.39,8.67000,3.692857142857143,38.92,73.91,174.86000061035156
2022-02-17,103.22155714285716,0.37,17.07000,3.6857142857142855,66.56,107.1,177.25
2022-02-18,103.24138571428573,0.35,15.04000,3.678571428571429,133.01,180.25,177.1199951171875
2022-02-22,103.3207,0.39,8.66000,3.65,34.09,180.27,177.49000549316406
2022-02-23,103.34052857142858,0.36,12.44000,3.642857142857143,73.48,89.64,178.2899932861328
2022-02-24,103.36035714285715,0.33,16.99000,3.6357142857142857,85.22,156.68,177.13999938964844
2022-02-25,103.38018571428572,0.33,12.80000,3.628571428571429,168.78,161.59,176.5500030517578
2022-02-28,103.43967142857144,0.37,16.42000,3.607142857142857,73.7,167.06,178.3800048828125
2022-03-01,103.4595,0.32,10.58000,3.6,84.97,188.05,181.6199951171875
2022-03-02,103.47166774193548,0.33,9.02000,3.603225806451613,121.46,134.88,179.72999572753906
2022-03-03,103.48383548387098,0.37,12.56000,3.606451612903226,164.71,204.82,180.8000030517578
2022-03-04,103.49600322580646,0.33,12.60000,3.609677419354839,58.61,219.09,183.67999267578125
2022-03-07,103.5325064516129,0.38,19.18000,3.6193548387096777,56.91,164.7,186.41000366210935
2022-03-08,103.5446741935484,0.36,9.69000,3.6225806451612894,143.3,165.06,191.50999450683597
2022-03-09,103.55684193548387,0.38,8.25000,3.625806451612904,107.69,142.59,185.82000732421875
2022-03-10,103.56900967741936,0.38,18.16000,3.629032258064517,142.35,150.53,186.3999938964844
2022-03-11,103.58117741935484,0.39,16.25000,3.632258064516129,188.09,232.96,185.08999633789065
2022-03-14,103.61768064516129,0.45,13.59000,3.641935483870968,246.05,222.54,182.3000030517578
2022-03-15,103.62984838709676,0.46,12.76000,3.645161290322581,91.68,154.33,178.88999938964844
2022-03-16,103.64201612903226,0.43,11.99000,3.6483870967741936,93.49,216.66,180.00999450683594
2022-03-17,103.65418387096774,0.4,20.08000,3.651612903225807,111.31,137.82,180.88999938964844
2022-03-18,103.66635161290324,0.41,5.97000,3.6548387096774193,122.22,171.27,179.3000030517578
2022-03-21,103.70285483870968,0.55,13.87000,3.664516129032258,153.11,239.83,180.6699981689453
2022-03-22,103.71502258064515,0.51,11.49000,3.667741935483871,69.19,137.53,179.36000061035156
2022-03-23,103.72719032258064,0.5,8.37000,3.670967741935484,98.22,116.56,181.80999755859372
2022-03-24,103.73935806451613,0.5,13.47000,3.674193548387097,70.71,128.23,183.1300048828125
2022-03-25,103.7515258064516,0.53,5.99000,3.67741935483871,102.17,209.01,182.3800048828125
2022-03-28,103.78802903225808,0.6,20.96000,3.6870967741935488,119.08,322.1,179.05999755859375
2022-03-29,103.80019677419354,0.56,9.49000,3.6903225806451614,184.66,193.93,179.13999938964844
2022-03-30,103.81236451612902,0.55,5.50000,3.6935483870967754,110.86,105.19,180.5800018310547
2022-03-31,103.82453225806452,0.51,10.27000,3.696774193548387,96.02,81.85,180.6499938964844
2022-04-01,103.8367,0.52,16.25000,3.7,69.12,114.29,179.5
2022-04-04,103.76838,0.67,19.60000,3.69,58.15,115.67,180.3699951171875
2022-04-05,103.74560666666666,0.65,13.90000,3.686666666666667,101.63,126.89,179.24000549316406
2022-04-06,103.72283333333333,0.67,17.58000,3.6833333333333336,128.5,168.21,179.66000366210938
2022-04-07,103.70006,0.68,9.72000,3.68,78.46,171.04,180.33999633789065
2022-04-08,103.67728666666666,0.69,6.04000,3.6766666666666663,20.62,124.74,181.47000122070312
2022-04-11,103.60896666666666,0.78,28.75000,3.666666666666667,193.19,241.25,182.3699951171875
2022-04-12,103.58619333333333,0.74,10.68000,3.6633333333333336,34.16,103.12,183.7700042724609
2022-04-13,103.56342,0.75,7.05000,3.66,51.43,90.43,184.6499938964844
2022-04-14,103.54064666666666,0.78,9.57000,3.6566666666666663,103.15,142.29,184.0399932861328
2022-04-18,103.44955333333333,0.82,10.83000,3.6433333333333335,76.98,93.03,184.6100006103516
2022-04-19,103.42678,0.82,5.36000,3.64,239.84,276.08,181.82000732421875
2022-04-20,103.40400666666666,0.82,7.90000,3.6366666666666663,75.77,95.07,182.7100067138672
2022-04-21,103.38123333333333,0.82,11.79000,3.633333333333333,69.98,89.05,182.05999755859372
2022-04-22,103.35846,0.82,13.56000,3.63,90.54,148.56,180.2899932861328
2022-04-25,103.29014,0.93,9.43000,3.62,131.45,126.9,177.0500030517578
2022-04-26,103.26736666666666,0.84,5.86000,3.6166666666666663,44.42,130.06,177.32000732421875
2022-04-27,103.24459333333331,0.82,10.31000,3.613333333333333,33.48,69.39,175.97999572753906
2022-04-28,103.22182,0.81,14.10000,3.61,60.13,80.21,176.92999267578125
2022-04-29,103.19904666666666,0.83,11.27000,3.606666666666667,131.51,126.12,176.91000366210938
2022-05-02,103.14128064516127,0.9,13.72000,3.6,73.17,99.33,173.6300048828125
2022-05-03,103.12906129032255,0.9,9.04000,3.6,110.17,103.64,174.08999633789062
2022-05-04,103.11684193548386,0.88,41.20000,3.6,199.17,123.78,175.8000030517578
2022-05-05,103.10462258064516,0.84,12.26000,3.6,130.68,87.92,175.1300048828125
2022-05-06,103.09240322580644,0.84,15.32000,3.6,250.97,212.5,175.4199981689453
2022-05-09,103.05574516129032,0.92,20.26000,3.6,129.57,97.81,172.8800048828125
2022-05-10,103.0435258064516,0.89,20.42000,3.6,112.36,135.75,171.4199981689453
2022-05-11,103.03130645161288,0.9,8.41000,3.6,92.85,102.02,172.82000732421875
2022-05-12,103.0190870967742,0.95,14.08000,3.6,68.63,144.73,170.1699981689453
2022-05-13,103.00686774193548,1.01,12.32000,3.6,120.14,140.0,168.7899932861328
2022-05-16,102.97020967741936,1.07,14.28000,3.6,57.32,124.37,170.39999389648438
2022-05-17,102.95799032258064,1.06,9.18000,3.6,22.37,101.23,169.3300018310547
2022-05-18,102.94577096774194,1.02,13.71000,3.6,125.3,97.83,169.4199981689453
2022-05-19,102.93355161290322,1.04,12.33000,3.6,131.05,157.59,171.91000366210938
2022-05-20,102.92133225806452,1.01,25.71000,3.6,149.55,185.12,172.02999877929688
2022-05-23,102.88467419354838,1.07,35.91000,3.6,179.29,135.77,172.8300018310547
2022-05-24,102.87245483870969,1.05,19.02000,3.6,92.7,135.79,174.1300048828125
2022-05-25,102.86023548387097,1.05,13.62000,3.6,172.07,100.89,173.0800018310547
2022-05-26,102.84801612903226,1.06,11.32000,3.6,166.85,132.56,172.75999450683594
2022-05-27,102.83579677419354,1.06,14.18000,3.6,231.82,145.02,172.85000610351562
2022-05-31,102.7869193548387,1.13,14.32000,3.6,25.72,72.9,171.13999938964844
2022-06-01,102.7747,1.12,8.70000,3.6,69.88,161.66,172.22999572753906
2022-06-02,102.77197,1.13,13.61000,3.5966666666666667,116.11,144.13,174.35000610351562
2022-06-03,102.76924,1.17,13.80000,3.5933333333333333,81.92,163.85,172.5800018310547
2022-06-06,102.76105,1.23,10.69000,3.583333333333333,45.61,127.27,171.82000732421875
2022-06-07,102.75832,1.24,7.47000,3.58,69.52,167.65,172.94000244140625
2022-06-08,102.75559,1.25,5.68000,3.5766666666666667,61.53,110.13,172.77999877929688
2022-06-09,102.75286,1.26,8.68000,3.5733333333333333,113.22,112.11,172.22999572753906
2022-06-10,102.75013,1.34,8.39000,3.5700000000000003,92.05,93.65,174.5399932861328
2022-06-13,102.74194,1.69,22.01000,3.56,93.86,95.37,169.92999267578125
2022-06-14,102.73921,1.78,6.88000,3.556666666666666,35.2,120.62,168.57000732421875
2022-06-15,102.73648,1.69,12.09000,3.553333333333333,53.8,140.82,170.77000427246094
2022-06-16,102.73375,1.54,16.78000,3.55,152.05,189.54,172.69000244140625
2022-06-17,102.73102,1.58,10.68000,3.546666666666667,70.87,108.29,171.27000427246094
2022-06-21,102.7201,1.66,25.17000,3.533333333333333,98.16,140.11,170.6300048828125
2022-06-22,102.71737,1.57,8.57000,3.53,118.73,96.97,171.30999755859375
2022-06-23,102.71464,1.59,9.14000,3.526666666666667,55.0,96.96,170.25999450683594
2022-06-24,102.71191,1.66,9.85000,3.523333333333333,84.02,111.86,170.08999633789062
2022-06-27,102.70372,1.75,10.35000,3.513333333333333,80.28,140.94,169.89999389648438
2022-06-28,102.70099,1.75,16.39000,3.51,72.94,129.96,169.6199951171875
2022-06-29,102.69826,1.73,15.01000,3.506666666666667,52.98,135.33,169.49000549316406
2022-06-30,102.69553,1.66,11.19000,3.5033333333333334,172.69,158.37,168.4600067138672
2022-07-01,102.6928,1.66,12.22000,3.5,188.65,177.73,168.32000732421875
2022-07-05,102.7328258064516,1.86,18.90000,3.5129032258064514,56.09,116.59,164.75
2022-07-06,102.74283225806452,1.85,2.27000,3.5161290322580645,77.5,91.52,162.13999938964844
2022-07-07,102.75283870967742,1.89,6.16000,3.5193548387096776,95.37,93.67,162.22999572753906
2022-07-08,102.76284516129031,1.91,6.84000,3.52258064516129,74.24,104.33,162.3000030517578
2022-07-11,102.79286451612904,2.13,20.33000,3.532258064516129,33.04,200.3,161.42999267578125
2022-07-12,102.80287096774194,2.16,4.36000,3.535483870967742,61.95,126.67,160.8300018310547
2022-07-13,102.81287741935483,2.33,5.47000,3.5387096774193547,46.66,52.82,161.60000610351562
2022-07-14,102.82288387096774,2.33,6.63000,3.541935483870968,141.31,203.03,159.3300018310547
2022-07-15,102.83289032258064,2.29,4.39000,3.545161290322581,107.08,210.77,159.00999450683594
2022-07-18,102.86290967741937,2.44,18.88000,3.554838709677419,48.3,182.94,159.16000366210938
2022-07-19,102.87291612903226,2.46,12.68000,3.5580645161290323,108.18,177.18,159.5399932861328
2022-07-20,102.88292258064516,2.44,7.14000,3.5612903225806454,149.94,113.33,158.0399932861328
2022-07-21,102.89292903225808,2.4,8.11000,3.564516129032258,119.9,132.76,160.27000427246094
2022-07-22,102.90293548387098,2.41,4.92000,3.567741935483871,115.32,138.82,160.6699981689453
2022-07-25,102.93295483870968,2.55,14.97000,3.57741935483871,79.82,120.62,160.22999572753906
2022-07-26,102.9429612903226,2.48,16.20000,3.5806451612903225,50.23,94.68,160.0399932861328
2022-07-27,102.95296774193548,2.37,15.19000,3.583870967741936,194.15,181.99,161.6699981689453
2022-07-28,102.9629741935484,2.35,15.58000,3.5870967741935487,180.36,111.0,163.63999938964844
2022-07-29,102.97298064516129,2.34,10.73000,3.5903225806451613,86.11,130.23,164.10000610351562
2022-08-01,103.003,2.48,29.31000,3.6,265.4,141.32,165.02999877929688
2022-08-02,102.99361935483871,2.48,9.29000,3.596774193548387,60.94,96.66,164.0500030517578
2022-08-03,102.9842387096774,2.44,12.12000,3.5935483870967744,125.84,115.69,164.4499969482422
2022-08-04,102.97485806451613,2.41,10.55000,3.5903225806451613,104.16,78.43,167.1699981689453
2022-08-05,102.96547741935484,2.48,17.27000,3.5870967741935487,126.28,107.43,165.2899932861328
2022-08-08,102.93733548387095,2.57,22.80000,3.57741935483871,259.28,227.88,166.69000244140625
2022-08-09,102.92795483870968,2.58,10.22000,3.574193548387097,87.15,189.05,167.1999969482422
2022-08-10,102.91857419354838,2.56,9.24000,3.570967741935484,120.54,84.3,166.77999877929688
2022-08-11,102.9091935483871,2.52,6.08000,3.567741935483871,141.42,99.36,166.33999633789062
2022-08-12,102.8998129032258,2.53,8.14000,3.564516129032258,106.87,48.55,167.8699951171875
2022-08-15,102.87167096774192,2.63,14.96000,3.554838709677419,111.66,145.63,165.7100067138672
2022-08-16,102.86229032258063,2.61,7.00000,3.5516129032258066,59.72,103.94,165.4199981689453
2022-08-17,102.85290967741936,2.59,6.38000,3.548387096774193,99.81,75.77,164.35000610351562
2022-08-18,102.84352903225806,2.61,3.21000,3.545161290322581,9.12,92.67,163.9199981689453
2022-08-19,102.83414838709676,2.64,3.06000,3.541935483870968,114.81,98.49,162.72000122070312
2022-08-22,102.8060064516129,2.74,34.33000,3.532258064516129,446.93,169.02,161.63999938964844
2022-08-23,102.79662580645162,2.71,8.94000,3.5290322580645164,58.62,93.31,162.77000427246094
2022-08-24,102.78724516129031,2.73,7.25000,3.5258064516129037,70.68,137.29,163.25
2022-08-25,102.77786451612904,2.78,5.19000,3.52258064516129,79.66,66.37,163.75
2022-08-26,102.76848387096774,2.78,6.88000,3.5193548387096776,58.58,121.88,161.75999450683594
2022-08-29,102.74034193548388,2.89,15.94000,3.509677419354839,105.7,97.52,161.86000061035156
2022-08-30,102.73096129032258,2.88,10.20000,3.5064516129032257,127.62,83.23,160.50999450683594
2022-08-31,102.72158064516128,2.87,10.56000,3.503225806451613,85.8,126.46,159.27000427246094
2022-09-01,102.7122,2.88,5.96000,3.5,42.39,75.93,157.8699951171875
2022-09-02,102.7299,2.85,10.67000,3.5033333333333334,36.42,65.23,159.25999450683594
2022-09-06,102.8007,2.96,2.85000,3.5166666666666666,60.81,91.55,158.3300018310547
2022-09-07,102.8184,2.98,2.82000,3.52,96.27,87.66,159.94000244140625
2022-09-08,102.8361,2.97,8.19000,3.523333333333333,38.83,47.62,158.97999572753906
